DateTime,Stamp,Open,High,Low,Close,Volume
21/02/2018 07:00,1519192800,8801.13,9095,8855.01,9095,72.15762697
21/02/2018 08:00,1519196400,9030.68,9166.89,9095,9150.17,88.68687281
21/02/2018 09:00,1519200000,8966.51,9150.17,9150.17,9039.79,79.99800752
21/02/2018 10:00,1519203600,8981.74,9159.14,9040,9157.86,93.90134457
21/02/2018 11:00,1519207200,8888,9159,9158.85,8974.88,74.71094163
21/02/2018 12:00,1519210800,8921.65,9057.5,8974.88,8955,46.57138486
21/02/2018 13:00,1519214400,8954,9030,8955,9027.39,43.3312054
21/02/2018 14:00,1519218000,8715.5,9098,9027.76,8746.57,95.68393669
21/02/2018 15:00,1519221600,8464.97,8770.89,8746.57,8675.4,203.8637055
21/02/2018 16:00,1519225200,8471.07,8721.69,8673.64,8600.01,112.2644879
21/02/2018 17:00,1519228800,8430.36,8643.48,8600,8518.8,115.0525418
21/02/2018 18:00,1519232400,8451.21,8559.68,8500.78,8559.64,79.5931027
21/02/2018 19:00,1519236000,8559.63,8717.24,8559.64,8580,119.022822
21/02/2018 20:00,1519239600,8416,8580.01,8580.01,8441.45,81.65187143
21/02/2018 21:00,1519243200,8300,8525.57,8441.46,8419,127.8628984
21/02/2018 22:00,1519246800,8330,8447.99,8418.99,8349.99,67.6188225
21/02/2018 23:00,1519250400,8306.63,8524.3,8349.98,8512.71,72.89188728
22/02/2018 00:00,1519254000,8462.01,8600,8512.71,8520.68,47.85861412
22/02/2018 01:00,1519257600,8425.88,8560.25,8520.68,8560.25,31.38022975
22/02/2018 02:00,1519261200,8540.23,8687.45,8560.24,8687.45,28.10967114
22/02/2018 03:00,1519264800,8648.8,8810,8687.45,8795.71,31.0371898
22/02/2018 04:00,1519268400,8722.75,8800.3,8795.7,8734.42,23.69419765
22/02/2018 05:00,1519272000,8659.53,8766.1,8754.8,8735.5,21.40273273
22/02/2018 06:00,1519275600,8735.52,8883.76,8735.52,8841,47.70224816
22/02/2018 07:00,1519279200,8844,8950,8844.9,8916.31,50.61742111
22/02/2018 08:00,1519282800,8624.37,8940.77,8916.31,8687.6,69.64261894
22/02/2018 09:00,1519286400,8505.23,8736.01,8687.59,8507.01,50.85826214
22/02/2018 10:00,1519290000,8430,8663.47,8507.01,8450,62.20935267
22/02/2018 11:00,1519293600,8220,8511.58,8450.01,8257.85,115.8972044
22/02/2018 12:00,1519297200,8257.85,8420,8257.86,8364.38,115.9390297
22/02/2018 13:00,1519300800,8010,8423.16,8364.38,8070.67,138.0065308
22/02/2018 14:00,1519304400,7890.08,8110,8070.67,7968.18,173.3323583
22/02/2018 15:00,1519308000,7880,8110.9,7968.18,7991,160.0057621
22/02/2018 16:00,1519311600,7990.99,8261.34,7990.99,8159.99,125.4257719
22/02/2018 17:00,1519315200,8016.26,8200,8159.97,8033.64,71.14474005
22/02/2018 18:00,1519318800,7875,8051.66,8034.77,7960,110.1879099
22/02/2018 19:00,1519322400,7921.64,8050,7960,8019.9,61.53546819
22/02/2018 20:00,1519326000,7999.08,8145,8010.11,8140.87,54.02148108
22/02/2018 21:00,1519329600,8100,8190,8140.87,8190,70.12914972
22/02/2018 22:00,1519333200,8000.01,8247,8190,8063.8,82.3655764
22/02/2018 23:00,1519336800,7952.39,8094.75,8063.97,8040,45.85934241
23/02/2018 00:00,1519340400,7960,8050,8040,7974.03,30.49414887
23/02/2018 01:00,1519344000,7811.01,7974.03,7974.03,7867.47,53.5290226
23/02/2018 02:00,1519347600,7777,7900,7866.48,7875.63,35.30221975
23/02/2018 03:00,1519351200,7851,7916.79,7879.27,7882.2,45.11179682
23/02/2018 04:00,1519354800,7845,7945,7883.4,7945,19.09471934
23/02/2018 05:00,1519358400,7944.99,8049,7944.99,8012.01,18.8189126
23/02/2018 06:00,1519362000,7950,8095.7,8012.01,7961.98,28.56819442
23/02/2018 07:00,1519365600,7851.18,7975,7965.25,7975,38.90014738
23/02/2018 08:00,1519369200,7966.57,8054.26,7980.46,8033,32.04671041
23/02/2018 09:00,1519372800,8045,8130.1,8045.2,8085.61,60.14767479
23/02/2018 10:00,1519376400,8085.61,8314.5,8085.61,8283.47,90.17567226
23/02/2018 11:00,1519380000,8107.4,8321.36,8283.47,8200.86,94.26741174
23/02/2018 12:00,1519383600,8153.7,8375.61,8200.86,8360,84.23759448
23/02/2018 13:00,1519387200,8251.32,8398.14,8360,8351.19,95.64722521
23/02/2018 14:00,1519390800,8298.43,8376.33,8351.19,8326.7,61.47726065
23/02/2018 15:00,1519394400,8326.71,8540,8326.71,8430,154.1235914
23/02/2018 16:00,1519398000,8353.42,8470.9,8430,8453.31,65.73121916
23/02/2018 17:00,1519401600,8195,8453.31,8453.31,8206.36,89.05697652
23/02/2018 18:00,1519405200,8190,8271.34,8206.36,8246,41.22448785
23/02/2018 19:00,1519408800,8245.99,8349,8246,8329.97,44.77279374
23/02/2018 20:00,1519412400,8185,8342,8329.96,8193.49,25.95973832
23/02/2018 21:00,1519416000,8055.04,8201.15,8193.48,8147.53,52.18827704
23/02/2018 22:00,1519419600,8081.71,8167.25,8140.41,8081.9,30.25925598
23/02/2018 23:00,1519423200,8072.2,8238.91,8085.36,8238.91,39.9102678
24/02/2018 00:00,1519426800,8231,8316.9,8239.91,8292.05,35.18340384
24/02/2018 01:00,1519430400,8269.92,8417.24,8292,8409.99,40.04122901
24/02/2018 02:00,1519434000,8350.3,8420,8410,8418.28,17.11997056
24/02/2018 03:00,1519437600,8419.71,8495,8420,8477.66,19.32436053
24/02/2018 04:00,1519441200,8367.32,8477.66,8477.66,8467,20.57499723
24/02/2018 05:00,1519444800,8435.37,8510,8467,8437.14,19.48839384
24/02/2018 06:00,1519448400,8422.55,8504.99,8437.13,8504.99,13.48273599
24/02/2018 07:00,1519452000,8260,8510,8504.99,8306.8,34.98232203
24/02/2018 08:00,1519455600,8142.86,8306.79,8306.79,8286.01,53.13774024
24/02/2018 09:00,1519459200,8190,8286,8286,8224.22,35.07690077
24/02/2018 10:00,1519462800,8224.22,8319.1,8224.23,8235.11,24.68710628
24/02/2018 11:00,1519466400,7979.09,8235.11,8235.11,8015,105.9766172
24/02/2018 12:00,1519470000,7951,8074.99,8015,8049,70.41813805
24/02/2018 13:00,1519473600,7970,8050,8049,8027.83,55.77932563
24/02/2018 14:00,1519477200,7864.59,8027.83,8027.83,7900.13,87.89121939
24/02/2018 15:00,1519480800,7864.6,8019.9,7900.13,7982.01,46.29404573
24/02/2018 16:00,1519484400,7941.34,8049.99,7982.01,7979.96,35.59386325
24/02/2018 17:00,1519488000,7901,8020,7979.96,7999.99,42.05379664
24/02/2018 18:00,1519491600,7901,7999.99,7999.98,7912.7,35.72103718
24/02/2018 19:00,1519495200,7809.93,7962.49,7912.51,7809.93,37.86067219
24/02/2018 20:00,1519498800,7800.2,7886.66,7809.87,7820,39.44775147
24/02/2018 21:00,1519502400,7636,7820,7820,7652.33,101.5532566
24/02/2018 22:00,1519506000,7652.33,7768,7652.33,7758,55.43046982
24/02/2018 23:00,1519509600,7730.06,7938.99,7758.01,7848.88,67.53565846
25/02/2018 00:00,1519513200,7848.88,7946.53,7848.88,7909,35.77756121
25/02/2018 01:00,1519516800,7808.17,7909,7909,7893.3,21.73154807
25/02/2018 02:00,1519520400,7881.57,7973.51,7893.31,7973.51,16.73322787
25/02/2018 03:00,1519524000,7831.5,7976.48,7975.8,7848.51,8.87085748
25/02/2018 04:00,1519527600,7760.05,7848.51,7848.51,7829.26,9.13918012
25/02/2018 05:00,1519531200,7803.23,7955.39,7829.26,7927.53,6.86362322
25/02/2018 06:00,1519534800,7868.71,7951.7,7927.52,7940.64,11.58288853
25/02/2018 07:00,1519538400,7940.64,8032,7940.65,7975,18.99176344
25/02/2018 08:00,1519542000,7936.14,8050,7974.99,7948.53,21.3673797
25/02/2018 09:00,1519545600,7810,7993.33,7948.53,7844.34,23.27672777
25/02/2018 10:00,1519549200,7784.98,7877.82,7844.24,7831.99,27.49527852
25/02/2018 11:00,1519552800,7822.69,7919.9,7831.99,7911,35.46098701
25/02/2018 12:00,1519556400,7852.02,7950,7900,7880.93,42.27060423
25/02/2018 13:00,1519560000,7772.67,7918.49,7880.94,7801.06,32.28088759
25/02/2018 14:00,1519563600,7706.31,7833.39,7801.06,7749.65,38.13051196
25/02/2018 15:00,1519567200,7706.31,7785.5,7749.65,7706.32,49.43425028
25/02/2018 16:00,1519570800,7601,7706.32,7706.31,7680.32,92.05804406
25/02/2018 17:00,1519574400,7629.54,7724.04,7680.33,7669.68,58.90419143
25/02/2018 18:00,1519578000,7646.46,7711,7669.68,7673.41,28.71359109
25/02/2018 19:00,1519581600,7610.64,7727,7673,7705.77,52.64057265
25/02/2018 20:00,1519585200,7670.03,7792.21,7705.77,7728.92,47.72522048
25/02/2018 21:00,1519588800,7728.92,7871.8,7728.93,7850,47.95045283
25/02/2018 22:00,1519592400,7806.71,7887.5,7850.01,7847.01,44.44135582
25/02/2018 23:00,1519596000,7800.1,7926.98,7847.01,7923.78,32.07785018
26/02/2018 00:00,1519599600,7812.34,7923.79,7923.79,7819,25.98018234
26/02/2018 01:00,1519603200,7790.01,7863.55,7819,7810.77,26.62281105
26/02/2018 02:00,1519606800,7810.76,7916.03,7810.77,7916.03,11.54461283
26/02/2018 03:00,1519610400,7859.5,7942.37,7916.02,7920.7,15.35232563
26/02/2018 04:00,1519614000,7818.51,7920.7,7920.7,7839.5,8.70577357
26/02/2018 05:00,1519617600,7811.81,7866.74,7843.71,7865,5.06611688
26/02/2018 06:00,1519621200,7815.68,7887.88,7868.03,7815.7,15.92007799
26/02/2018 07:00,1519624800,7661,7815.7,7815.69,7666.78,15.85021173
26/02/2018 08:00,1519628400,7662.58,7739.21,7666.77,7724.9,49.20297644
26/02/2018 09:00,1519632000,7667.64,7724.9,7724.9,7697,39.15165775
26/02/2018 10:00,1519635600,7693.9,7781.16,7699.1,7735.4,46.03847297
26/02/2018 11:00,1519639200,7729.67,7890,7729.67,7889.18,54.45155973
26/02/2018 12:00,1519642800,7858.6,7956.85,7888.1,7945,64.32279715
26/02/2018 13:00,1519646400,7861.77,7999,7944.9,7998.99,61.4694943
26/02/2018 14:00,1519650000,7998.99,8350,7999,8241.13,211.9710931
26/02/2018 15:00,1519653600,8227,8428.4,8247.79,8301.29,134.1869193
26/02/2018 16:00,1519657200,8250.98,8406.06,8300.29,8400.46,66.31526003
26/02/2018 17:00,1519660800,8270,8481.01,8400.47,8319,97.56605171
26/02/2018 18:00,1519664400,8275.6,8337.8,8313.86,8305,48.92545308
26/02/2018 19:00,1519668000,8300.11,8389.9,8305.01,8324,42.59986948
26/02/2018 20:00,1519671600,8326.99,8388.8,8327,8334.75,39.69553831
26/02/2018 21:00,1519675200,8273.45,8358.83,8334.74,8358.83,69.08857939
26/02/2018 22:00,1519678800,8322.34,8499,8369,8432.8,95.56509696
26/02/2018 23:00,1519682400,8391,8484,8432.8,8435.25,45.18534745
27/02/2018 00:00,1519686000,8330,8448.54,8435.24,8379.99,33.6992715
27/02/2018 01:00,1519689600,8370.82,8435,8380,8417.43,11.47817687
27/02/2018 02:00,1519693200,8219,8417.43,8417.43,8285.74,14.76617245
27/02/2018 03:00,1519696800,8242.48,8314.45,8285.75,8283.7,6.87494525
27/02/2018 04:00,1519700400,8283.7,8387.51,8283.7,8355.7,6.84456712
27/02/2018 05:00,1519704000,8355.71,8407.98,8355.71,8386.28,4.44599807
27/02/2018 06:00,1519707600,8311.22,8406.57,8386.29,8384.81,8.77430004
27/02/2018 07:00,1519711200,8340.26,8429.98,8390.8,8386.44,18.52335714
27/02/2018 08:00,1519714800,8386.44,8668.01,8386.45,8610.67,78.40152708
27/02/2018 09:00,1519718400,8610.67,8747,8610.67,8707.85,116.5246006
27/02/2018 10:00,1519722000,8703.6,8769,8707.86,8748,88.25894196
27/02/2018 11:00,1519725600,8624.48,8749.29,8747.99,8666.78,77.97146013
27/02/2018 12:00,1519729200,8626.48,8735,8666.77,8704.35,55.81719716
27/02/2018 13:00,1519732800,8675,8748,8703.69,8690.01,48.01588069
27/02/2018 14:00,1519736400,8687.3,8835.68,8690.01,8824.92,69.35808224
27/02/2018 15:00,1519740000,8676.66,8825,8824.91,8693.87,72.19630181
27/02/2018 16:00,1519743600,8530,8700,8693.91,8633.66,104.0814233
27/02/2018 17:00,1519747200,8633.65,8700,8633.66,8694.5,52.42038164
27/02/2018 18:00,1519750800,8645,8694.51,8694.51,8650,49.6314483
27/02/2018 19:00,1519754400,8650,8710,8650,8704.8,36.96454735
27/02/2018 20:00,1519758000,8704.8,8790,8704.8,8763.01,48.31461058
27/02/2018 21:00,1519761600,8700,8780,8763.01,8744.99,41.66445947
27/02/2018 22:00,1519765200,8724.34,8794.8,8744.99,8775.09,43.61769365
27/02/2018 23:00,1519768800,8755,8797,8775.09,8781.99,53.64335648
28/02/2018 00:00,1519772400,8601.34,8782,8782,8611,34.26443917
28/02/2018 01:00,1519776000,8609.92,8734.68,8611,8702.87,20.33233857
28/02/2018 02:00,1519779600,8702.86,8742.57,8702.86,8742,7.83673564
28/02/2018 03:00,1519783200,8738.34,8783.99,8741.99,8750.25,9.77554226
28/02/2018 04:00,1519786800,8740,8898.8,8750.25,8872.75,30.34659781
28/02/2018 05:00,1519790400,8872.74,8948.62,8872.75,8904.71,24.45004575
28/02/2018 06:00,1519794000,8904.6,8949.64,8904.7,8944.71,16.81951081
28/02/2018 07:00,1519797600,8856.3,9041.13,8944.72,8871.49,87.81490922
28/02/2018 08:00,1519801200,8737.28,8890,8871.5,8817.52,76.00375287
28/02/2018 09:00,1519804800,8524,8876.34,8817.52,8571.12,67.23860073
28/02/2018 10:00,1519808400,8570,8737,8584.8,8684.01,88.94737207
28/02/2018 11:00,1519812000,8603,8707,8684,8658.03,48.73400978
28/02/2018 12:00,1519815600,8612.01,8707,8658.02,8668.19,34.88780866
28/02/2018 13:00,1519819200,8510.01,8684,8662.5,8520,64.91862156
28/02/2018 14:00,1519822800,8501.66,8597.5,8519.99,8591.01,54.98675469
28/02/2018 15:00,1519826400,8557.29,8664.09,8583.6,8634.95,57.7983906
28/02/2018 16:00,1519830000,8595.9,8676.99,8634.94,8629.99,41.93226345
28/02/2018 17:00,1519833600,8540.1,8650,8629.99,8545,40.9536614
28/02/2018 18:00,1519837200,8507.5,8600.98,8545,8560.79,36.29314281
28/02/2018 19:00,1519840800,8560.78,8656.61,8560.78,8602.39,38.28015965
28/02/2018 20:00,1519844400,8594.5,8643.99,8602.39,8643.98,35.11421069
28/02/2018 21:00,1519848000,8643.99,8763.07,8643.99,8753.64,56.89577635
28/02/2018 22:00,1519851600,8674.86,8787,8753.65,8685.9,52.77204622
28/02/2018 23:00,1519855200,8557.29,8691.76,8685.9,8564.5,42.8225698
01/03/2018 00:00,1519858800,8429.99,8597.01,8559.01,8469.99,65.33439443
01/03/2018 01:00,1519862400,8412.47,8544.03,8470,8544.03,40.76455613
01/03/2018 02:00,1519866000,8459.71,8544.03,8544.03,8539.6,10.57486117
01/03/2018 03:00,1519869600,8459.28,8565.01,8542.49,8459.29,10.80249631
01/03/2018 04:00,1519873200,8449.44,8494.2,8459.29,8483.87,12.06282527
01/03/2018 05:00,1519876800,8483.87,8580,8483.87,8553.32,12.94182916
01/03/2018 06:00,1519880400,8507.23,8570.34,8554.18,8549.19,13.64537277
01/03/2018 07:00,1519884000,8500,8549.18,8549.18,8519.99,23.87481566
01/03/2018 08:00,1519887600,8520,8664,8520,8658.99,34.91525458
01/03/2018 09:00,1519891200,8658.98,8727.7,8658.99,8706.97,53.10069805
01/03/2018 10:00,1519894800,8660.53,8706.97,8706.96,8681.01,35.27415623
01/03/2018 11:00,1519898400,8678.78,8789.59,8681.02,8789.58,54.95134732
01/03/2018 12:00,1519902000,8724,8790,8789.58,8728.42,42.68726012
01/03/2018 13:00,1519905600,8708.2,8770,8728.43,8708.2,42.20787737
01/03/2018 14:00,1519909200,8711.95,8838.4,8711.95,8820.01,57.53482143
01/03/2018 15:00,1519912800,8800,8839,8820,8826.27,41.86369718
01/03/2018 16:00,1519916400,8750,8826.27,8826.27,8797,43.14494078
01/03/2018 17:00,1519920000,8772.1,8810.73,8797,8785.14,26.63231042
01/03/2018 18:00,1519923600,8762.7,8860,8785.14,8856.59,41.84982468
01/03/2018 19:00,1519927200,8840,8925,8856.59,8920.44,56.91523853
01/03/2018 20:00,1519930800,8861.4,8929.9,8920.43,8880.22,50.33000707
01/03/2018 21:00,1519934400,8870,8975,8880.22,8970.12,77.72360028
01/03/2018 22:00,1519938000,8841.09,8977,8970.12,8910.9,78.54836664
01/03/2018 23:00,1519941600,8802,8919.97,8910.9,8919.97,58.41977292
02/03/2018 00:00,1519945200,8877.29,8935,8919.97,8885.01,33.7289862
02/03/2018 01:00,1519948800,8885.01,8968,8885.01,8968,32.97081664
02/03/2018 02:00,1519952400,8939.98,9054,8968,9053.99,54.01985163
02/03/2018 03:00,1519956000,8983.47,9054,9054,8985.1,20.95052748
02/03/2018 04:00,1519959600,8985.1,9040.05,8985.1,9020,9.53185897
02/03/2018 05:00,1519963200,8941.55,9050,9020,8974.96,19.25796976
02/03/2018 06:00,1519966800,8920,9000,8974.96,8965,16.98566405
02/03/2018 07:00,1519970400,8965.01,9049,8965.01,9031.22,26.41257382
02/03/2018 08:00,1519974000,9020,9054,9031.23,9024.37,43.40198694
02/03/2018 09:00,1519977600,9020.23,9051,9024.37,9043.92,42.58228246
02/03/2018 10:00,1519981200,8852.1,9049.34,9043.92,8874.29,76.22136348
02/03/2018 11:00,1519984800,8824,8939.89,8874.29,8895.01,57.87366203
02/03/2018 12:00,1519988400,8827,8895.01,8895,8870.01,38.2455504
02/03/2018 13:00,1519992000,8870,8957,8870,8949,40.97420898
02/03/2018 14:00,1519995600,8900,8983,8949,8919.84,33.60869609
02/03/2018 15:00,1519999200,8768.46,8937.59,8919.84,8782.49,91.73229856
1519743600,8530,8700,8693.91,8633.66,104.08142331000035
1519747200,8633.65,8700,8633.66,8694.5,52.420381639999974
1519750800,8645,8694.51,8694.51,8650,49.631448300000045
1519754400,8650,8710,8650,8704.8,36.96454735000014
1519758000,8704.8,8790,8704.8,8763.01,48.31461057999993
1519761600,8700,8780,8763.01,8744.99,41.66445947000003
1519765200,8724.34,8794.8,8744.99,8775.09,43.61769365000008
1519768800,8755,8797,8775.09,8781.99,53.643356480000065
1519772400,8601.34,8782,8782,8611,34.26443917000003
1519776000,8609.92,8734.68,8611,8702.87,20.33233856999998
1519779600,8702.86,8742.57,8702.86,8742,7.836735639999986
1519783200,8738.34,8783.99,8741.99,8750.25,9.775542259999993
1519786800,8740,8898.8,8750.25,8872.75,30.34659781000002
1519790400,8872.74,8948.62,8872.75,8904.71,24.450045750000026
1519794000,8904.6,8949.64,8904.7,8944.71,16.819510809999972
1519797600,8856.3,9041.13,8944.72,8871.49,87.81490922
1519801200,8737.28,8890,8871.5,8817.52,76.00375287000007
1519804800,8524,8876.34,8817.52,8571.12,67.23860072999989
1519808400,8570,8737,8584.8,8684.01,88.94737207000038
1519812000,8603,8707,8684,8658.03,48.734009779999994
1519815600,8612.01,8707,8658.02,8668.19,34.887808660000054
1519819200,8510.01,8684,8662.5,8520,64.91862156000009
1519822800,8501.66,8597.5,8519.99,8591.01,54.98675469000007
1519826400,8557.29,8664.09,8583.6,8634.95,57.798390600000026
1519830000,8595.9,8676.99,8634.94,8629.99,41.93226345000004
1519833600,8540.1,8650,8629.99,8545,40.95366140000002
1519837200,8507.5,8600.98,8545,8560.79,36.293142810000035
1519840800,8560.78,8656.61,8560.78,8602.39,38.280159650000016
1519844400,8594.5,8643.99,8602.39,8643.98,35.11421069000006
1519848000,8643.99,8763.07,8643.99,8753.64,56.89577634999991
1519851600,8674.86,8787,8753.65,8685.9,52.772046219999936
1519855200,8557.29,8691.76,8685.9,8564.5,42.82256980000002
1519858800,8429.99,8597.01,8559.01,8469.99,65.33439442999993
1519862400,8412.47,8544.03,8470,8544.03,40.76455613000002
1519866000,8459.71,8544.03,8544.03,8539.6,10.574861169999997
1519869600,8459.28,8565.01,8542.49,8459.29,10.802496309999997
1519873200,8449.44,8494.2,8459.29,8483.87,12.06282526999999
1519876800,8483.87,8580,8483.87,8553.32,12.94182915999999
1519880400,8507.23,8570.34,8554.18,8549.19,13.645372769999982
1519884000,8500,8549.18,8549.18,8519.99,23.874815659999996
1519887600,8520,8664,8520,8658.99,34.91525457999999
1519891200,8658.98,8727.7,8658.99,8706.97,53.10069805000005
1519894800,8660.53,8706.97,8706.96,8681.01,35.27415623000007
1519898400,8678.78,8789.59,8681.02,8789.58,54.951347320000025
1519902000,8724,8790,8789.58,8728.42,42.6872601200001
1519905600,8708.2,8770,8728.43,8708.2,42.207877370000006
1519909200,8711.95,8838.4,8711.95,8820.01,57.53482142999996
1519912800,8800,8839,8820,8826.27,41.863697179999996
1519916400,8750,8826.27,8826.27,8797,43.14494077999996
1519920000,8772.1,8810.73,8797,8785.14,26.632310420000078
1519923600,8762.7,8860,8785.14,8856.59,41.84982468000011
1519927200,8840,8925,8856.59,8920.44,56.91523852999995
1519930800,8861.4,8929.9,8920.43,8880.22,50.3300070699999
1519934400,8870,8975,8880.22,8970.12,77.72360028000023
1519938000,8841.09,8977,8970.12,8910.9,78.54836664000075
1519941600,8802,8919.97,8910.9,8919.97,58.41977292000008
1519945200,8877.29,8935,8919.97,8885.01,33.72898620000007
1519948800,8885.01,8968,8885.01,8968,32.970816640000024
1519952400,8939.98,9054,8968,9053.99,54.01985162999992
1519956000,8983.47,9054,9054,8985.1,20.950527479999987
1519959600,8985.1,9040.05,8985.1,9020,9.531858969999991
1519963200,8941.55,9050,9020,8974.96,19.25796976
1519966800,8920,9000,8974.96,8965,16.985664049999997
1519970400,8965.01,9049,8965.01,9031.22,26.412573820000045
1519974000,9020,9054,9031.23,9024.37,43.401986940000036
1519977600,9020.23,9051,9024.37,9043.92,42.58228246000004
1519981200,8852.1,9049.34,9043.92,8874.29,76.22136348000015
1519984800,8824,8939.89,8874.29,8895.01,57.87366202999994
1519988400,8827,8895.01,8895,8870.01,38.24555040000011
1519992000,8870,8957,8870,8949,40.97420898000003
1519995600,8900,8983,8949,8919.84,33.60869609000002
1519999200,8768.46,8937.59,8919.84,8782.49,91.73229856000016
1519743600,8530,8700,8693.91,8633.66,104.08142331000035
1519747200,8633.65,8700,8633.66,8694.5,52.420381639999974
1519750800,8645,8694.51,8694.51,8650,49.631448300000045
1519754400,8650,8710,8650,8704.8,36.96454735000014
1519758000,8704.8,8790,8704.8,8763.01,48.31461057999993
1519761600,8700,8780,8763.01,8744.99,41.66445947000003
1519765200,8724.34,8794.8,8744.99,8775.09,43.61769365000008
1519768800,8755,8797,8775.09,8781.99,53.643356480000065
1519772400,8601.34,8782,8782,8611,34.26443917000003
1519776000,8609.92,8734.68,8611,8702.87,20.33233856999998
1519779600,8702.86,8742.57,8702.86,8742,7.836735639999986
1519783200,8738.34,8783.99,8741.99,8750.25,9.775542259999993
1519786800,8740,8898.8,8750.25,8872.75,30.34659781000002
1519790400,8872.74,8948.62,8872.75,8904.71,24.450045750000026
1519794000,8904.6,8949.64,8904.7,8944.71,16.819510809999972
1519797600,8856.3,9041.13,8944.72,8871.49,87.81490922
1519801200,8737.28,8890,8871.5,8817.52,76.00375287000007
1519804800,8524,8876.34,8817.52,8571.12,67.23860072999989
1519808400,8570,8737,8584.8,8684.01,88.94737207000038
1519812000,8603,8707,8684,8658.03,48.734009779999994
1519815600,8612.01,8707,8658.02,8668.19,34.887808660000054
1519819200,8510.01,8684,8662.5,8520,64.91862156000009
1519822800,8501.66,8597.5,8519.99,8591.01,54.98675469000007
1519826400,8557.29,8664.09,8583.6,8634.95,57.798390600000026
1519830000,8595.9,8676.99,8634.94,8629.99,41.93226345000004
1519833600,8540.1,8650,8629.99,8545,40.95366140000002
1519837200,8507.5,8600.98,8545,8560.79,36.293142810000035
1519840800,8560.78,8656.61,8560.78,8602.39,38.280159650000016
1519844400,8594.5,8643.99,8602.39,8643.98,35.11421069000006
1519848000,8643.99,8763.07,8643.99,8753.64,56.89577634999991
1519851600,8674.86,8787,8753.65,8685.9,52.772046219999936
1519855200,8557.29,8691.76,8685.9,8564.5,42.82256980000002
1519858800,8429.99,8597.01,8559.01,8469.99,65.33439442999993
1519862400,8412.47,8544.03,8470,8544.03,40.76455613000002
1519866000,8459.71,8544.03,8544.03,8539.6,10.574861169999997
1519869600,8459.28,8565.01,8542.49,8459.29,10.802496309999997
1519873200,8449.44,8494.2,8459.29,8483.87,12.06282526999999
1519876800,8483.87,8580,8483.87,8553.32,12.94182915999999
1519880400,8507.23,8570.34,8554.18,8549.19,13.645372769999982
1519884000,8500,8549.18,8549.18,8519.99,23.874815659999996
1519887600,8520,8664,8520,8658.99,34.91525457999999
1519891200,8658.98,8727.7,8658.99,8706.97,53.10069805000005
1519894800,8660.53,8706.97,8706.96,8681.01,35.27415623000007
1519898400,8678.78,8789.59,8681.02,8789.58,54.951347320000025
1519902000,8724,8790,8789.58,8728.42,42.6872601200001
1519905600,8708.2,8770,8728.43,8708.2,42.207877370000006
1519909200,8711.95,8838.4,8711.95,8820.01,57.53482142999996
1519912800,8800,8839,8820,8826.27,41.863697179999996
1519916400,8750,8826.27,8826.27,8797,43.14494077999996
1519920000,8772.1,8810.73,8797,8785.14,26.632310420000078
1519923600,8762.7,8860,8785.14,8856.59,41.84982468000011
1519927200,8840,8925,8856.59,8920.44,56.91523852999995
1519930800,8861.4,8929.9,8920.43,8880.22,50.3300070699999
1519934400,8870,8975,8880.22,8970.12,77.72360028000023
1519938000,8841.09,8977,8970.12,8910.9,78.54836664000075
1519941600,8802,8919.97,8910.9,8919.97,58.41977292000008
1519945200,8877.29,8935,8919.97,8885.01,33.72898620000007
1519948800,8885.01,8968,8885.01,8968,32.970816640000024
1519952400,8939.98,9054,8968,9053.99,54.01985162999992
1519956000,8983.47,9054,9054,8985.1,20.950527479999987
1519959600,8985.1,9040.05,8985.1,9020,9.531858969999991
1519963200,8941.55,9050,9020,8974.96,19.25796976
1519966800,8920,9000,8974.96,8965,16.985664049999997
1519970400,8965.01,9049,8965.01,9031.22,26.412573820000045
1519974000,9020,9054,9031.23,9024.37,43.401986940000036
1519977600,9020.23,9051,9024.37,9043.92,42.58228246000004
1519981200,8852.1,9049.34,9043.92,8874.29,76.22136348000015
1519984800,8824,8939.89,8874.29,8895.01,57.87366202999994
1519988400,8827,8895.01,8895,8870.01,38.24555040000011
1519992000,8870,8957,8870,8949,40.97420898000003
1519995600,8900,8983,8949,8919.84,33.60869609000002
1519999200,8768.46,8937.59,8919.84,8782.49,91.73229856000016
